lat,lon,alt,4,5,6,1,2,3
39.707589038479206,-6.60277806172855,557713.157828398,False,False,False,False,False,False
40.86987862770778,-4.789923386014999,557920.3163030435,False,False,False,False,False,False
41.998292586928855,-2.909204929867964,558124.1879141631,False,False,False,False,False,False
43.0902592775986,-0.9576241268711667,558323.4046968621,False,False,False,False,False,False
44.14305726111067,1.067602859816719,558516.6366228517,False,False,False,False,False,False
45.15381916225048,3.1689585663648407,558702.5977766241,False,False,False,False,False,False
46.11953988552052,5.348523558981732,558880.0523117486,False,False,False,False,False,False
47.03709009457276,7.607862354594015,559047.8201626678,False,False,False,False,False,False
47.90323586715671,9.947900117763455,559204.7824888608,False,False,False,False,False,False
48.714665366695115,12.368790057796575,559349.8868295244,False,False,False,False,False,False
49.468023199823406,14.86977904841314,559482.1519481369,False,False,False,False,False,False
50.1599528353169,17.449077331985862,559600.6723476998,False,False,False,False,False,False
50.787147028283485,20.103741179253497,559704.6224390968,False,False,False,False,False,False
51.34640562288177,22.829578717644953,559793.2603461755,False,False,False,False,False,False
51.834699421827594,25.621089991451708,559865.931332857,False,False,False,False,False,False
52.24923805865266,28.471452123578494,559922.0708391044,False,False,False,False,False,False
52.58753907112091,31.372558898552008,559961.207114025,False,False,False,False,False,False
52.84749505163821,34.315125156659406,559982.9634535208,False,False,False,False,False,False
53.027433189827484,37.28883294203321,559987.0599057331,False,False,False,False,False,False
53.12616832549392,40.28257746258193,559973.3148172301,False,False,False,False,False,False
53.14303903500424,43.284720773258584,559941.6456294657,False,False,False,False,False,False
53.0779295263291,46.283399701320455,559892.0694194497,False,False,False,False,False,False
52.93127342265888,49.26684437502208,559824.7029602312,False,False,False,False,False,False
52.7040395485001,52.2236906424468,559739.7623416797,False,False,False,False,False,False
52.3977007955855,55.143266146320144,559637.5621527851,False,False,False,False,False,False
52.014188367127424,58.01583408881525,559518.5142282641,False,False,False,False,False,False
51.5558346221554,60.832780072080965,559383.1259639952,False,False,False,False,False,False
51.025308273153776,63.58673908664576,559231.9982072302,False,False,False,False,False,False
50.42554580676331,66.27165964320919,559065.8227294285,False,False,False,False,False,False
49.75968274229693,68.88281058909955,558885.3792908876,False,False,False,False,False,False
49.03098780803309,71.41673867132859,558691.5323080245,False,False,False,False,False,False
48.24280241429953,73.87118724906335,558485.2271359744,False,False,False,False,False,False
47.39848704424599,76.24498728657076,558267.4859802269,False,False,False,False,False,False
46.50137546357709,78.53793129349536,558039.40345317,False,False,False,False,False,False
45.5547370265447,80.7506396039382,557802.141792366,False,False,False,False,False,False
44.5617468663186,82.88442664426454,557556.9257592958,False,False,False,False,False,False
43.525463407060464,84.94117295944726,557305.037238409,False,False,False,False,False,False
42.44881241501493,86.92320696996912,557047.8095580629,False,False,False,False,False,False
41.33457669568245,88.83319886084944,556786.6215558903,False,False,False,False,False,False
40.18538895503482,90.67407032177603,556522.8910579021,False,False,False,False,False,False
39.00373628096171,92.44890465932389,556258.069924785,False,False,False,False,False,False
37.791952194767624,94.16089607556746,555993.6353745701,False,False,False,False,False,False
36.55222639639362,95.81328442948988,555731.0846916664,False,False,False,False,False,False
35.28660857683254,97.4093140401196,555471.9280458769,False,False,False,False,False,False
33.99701494524966,98.95219921777016,555217.681568978,False,False,False,False,False,False
32.685235538131415,100.4450978889895,554969.8603665796,False,False,False,False,False,False
31.35294197881434,101.89109206683314,554729.9714957294,False,False,False,False,False,False
30.001695431193358,103.29317385235481,554499.5069396198,False,False,False,False,False,False
28.632954553304774,104.65423695579852,554279.9366108382,False,False,False,False,False,False
27.248083306660472,105.97707032828666,554072.7014147226,False,False,False,False,False,False
25.84835852119771,107.26435650395672,553879.2064048672,False,False,False,False,False,False
24.43497714603949,108.5186714917967,553700.8140622935,False,False,False,False,False,True
23.009063145082788,109.742486691488,553538.8377298241,False,False,False,False,False,True
21.571674014703465,110.93817222810105,553394.5352326933,False,False,False,False,False,True
20.12380691673812,112.1080013502063,553269.1027158016,False,False,False,False,False,True
18.66640443072917,113.25415560660602,553163.6687273507,False,False,False,False,False,True
17.20035993880125,114.37873057496498,553079.2885775538,False,False,False,False,False,True
15.726522660647566,115.48374196632199,553016.9390001916,False,False,False,False,False,True
14.245702361688657,116.57113196866403,552977.5131433122,False,False,False,False,False,True
12.75867375886328,117.64277572700571,552961.8159140121,False,False,False,False,False,True
11.266180650619757,118.70048788397987,552970.5597008207,False,False,False,False,False,True
9.768939798249791,119.74602912695592,553004.3604951913,False,False,False,False,False,True
8.267642570593122,120.78111425477383,553063.7345288523,False,False,False,False,False,True
6.762966469288597,121.80741243169888,553149.0948981547,False,False,False,False,False,True
5.255566347166606,122.82656292126103,553260.7494703593,False,False,False,False,False,True
3.746085616530344,123.8401751829661,553398.8984953816,False,False,False,False,False,True
2.235157284131331,124.84983670396615,553563.6330400762,False,False,False,False,False,True
0.7234069075759721,125.85711921354405,553754.9338458627,False,False,False,False,False,True
-0.7885445105664338,126.86358485398877,553972.6706779351,False,False,False,False,False,False
-2.3000776678899846,127.87079215590967,554216.6021702341,False,False,False,False,False,False
-3.8105721203300784,128.8803028413707,554486.376167108,False,False,False,False,False,False
-5.319403429520557,129.89368695052354,554781.530560559,False,False,False,False,False,False
-6.825940274982249,130.91252966981997,555101.4946193472,False,False,False,False,False,False
-8.329541505247699,131.93843735410815,555445.5908034972,False,False,False,False,False,False
-9.82955310410707,132.97304376418384,555813.0370557624,False,False,False,False,False,False
-11.325305045809966,134.01801635960706,556202.9495588094,False,False,False,False,False,False
-12.816108013717349,135.07506265044117,556614.3459448791,False,False,False,False,False,False
-14.301249956001243,136.1459366046651,557046.1489423728,False,False,False,False,False,False
-15.779992452226088,137.2324450999345,557497.1904416919,False,False,False,False,False,False
-17.251566863270245,138.33645439651855,557966.215960753,False,False,False,False,False,False
-18.715170238197665,139.45989659547874,558451.8894886669,False,False,False,False,False,False
-20.16996095143037,140.60477602833453,558952.7986847408,False,False,False,False,False,False
-21.615054044278192,141.77317550291343,559467.4604076279,False,False,False,False,False,False
-23.049516246589498,142.96726230348412,559994.3265490938,False,False,False,False,False,False
-24.472362557007973,144.18929563764496,560531.7908718479,False,False,False,False,False,False
-25.88254294660507,145.44162443704295,561078.1924711724,False,False,False,False,False,False
-27.278947760284872,146.72670248307773,561631.8266820465,False,False,False,False,False,False
-28.660393642225902,148.04708461928195,562190.9489760589,False,False,False,False,False,False
-30.025618659692473,149.40542969117416,562753.7826029115,False,False,False,False,False,False
-31.373275165678447,150.80450154393137,563318.5256460032,False,False,False,False,False,False
-32.701922358161504,152.24716598135166,563883.3581750402,False,False,False,False,False,False
-34.01001860315352,153.7363855800916,564446.449464208,False,False,False,False,False,False
-35.2959136220532,155.2752104402092,565005.9652452994,False,False,False,False,False,False
-36.557840682950456,156.86676518013448,565560.0749643791,False,False,False,False,False,False
-37.79390898662245,158.51422866053656,566106.9590116839,False,False,False,False,False,False
-39.00209649862292,160.2208086844233,566644.8158949678,False,False,False,False,False,False
-40.18024354909129,161.98970793470608,567171.8693263861,False,False,False,False,False,False
-41.326047605569286,163.82408087984018,567686.3751946633,False,False,False,False,False,False
-42.43705971586082,165.72698020402666,568186.6283944906,False,False,False,False,False,False
-43.51068321581316,167.7012915867073,568670.9694862894,False,False,False,False,False,False
-44.5441753972577,169.74965589816838,569137.7911604078,False,False,False,False,False,False
-45.53465292204956,171.8743783026866,569585.5444808872,False,False,False,False,False,False
-46.47910184072179,174.07732442270347,570012.7448853294,False,False,False,False,False,False
-47.37439310673516,176.3598046477074,570417.9779180507,False,False,False,False,False,False
-48.21730445535937,178.72244890584247,570799.9046757362,False,False,False,False,False,False
-49.004549409455514,-178.83492427133274,571157.2669453245,False,False,False,False,False,False
-49.732813964995515,-176.31343882137168,571488.8920159537,False,False,False,False,False,False
-50.39880202244859,-173.715281269403,571793.6975377395,False,False,False,False,False,False
-50.999284120938235,-171.0438229315778,572070.6940321801,False,False,False,False,False,False
-51.531161817069496,-168.303678814641,572318.9910827739,False,False,False,False,False,False
-51.99152827961094,-165.5007654625465,572537.7990122105,False,False,False,False,False,False
-52.37773644341132,-162.6422930399989,572726.432261412,False,False,False,False,False,False
-52.68746622725773,-159.73670524128403,572884.3119338517,False,False,False,False,False,False
-52.91878826073904,-156.79355880900746,573010.9679234828,False,False,False,False,False,False
-53.070220366741395,-153.8233430140323,573106.0406194811,False,False,False,False,False,False
-53.14077313717179,-150.8372438667155,573169.282181845,False,False,False,False,False,False
-53.129981429466945,-147.84686700440267,573200.557384019,False,False,False,False,False,False
-53.03791948268463,-144.86393212049083,573199.8440197167,False,False,False,False,False,False
